GENE	EVENT	COORD	LENGTH	COMPLEX	FOREBRAIN.ADOLESCENT_ERR2598266	FOREBRAIN.ADOLESCENT_ERR2598267	FOREBRAIN.ADOLESCENT_ERR2598268	FOREBRAIN.ADOLESCENT_ERR2598269	FOREBRAIN.ELDERLY_ERR2598280	FOREBRAIN.ELDERLY_ERR2598281	FOREBRAIN.MIDDLE_ADULT_ERR2598305	FOREBRAIN.MIDDLE_ADULT_ERR2598306	FOREBRAIN.YOUNG_ADULT_ERR2598346	FOREBRAIN.YOUNG_ADULT_ERR2598347	FOREBRAIN.YOUNG_ADULT_ERR2598348	FOREBRAIN.YOUNG_ADULT_ERR2598349	FOREBRAIN.YOUNG_ADULT_ERR2598350	HEART.ADOLESCENT_ERR2598270	HEART.MIDDLE_ADULT_ERR2598307	HEART.YOUNG_ADULT_ERR2598351	LIVER.ADOLESCENT_ERR2598275	LIVER.ELDERLY_ERR2598284	LIVER.ELDERLY_ERR2598285	LIVER.MIDDLE_ADULT_ERR2598310	LIVER.YOUNG_ADULT_ERR2598357	LIVER.YOUNG_ADULT_ERR2598358	LIVER.YOUNG_ADULT_ERR2598359
LGTN	HsaEX0035715	chr1:206766968-206767142	175	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	97.79	100.0	100.0	100.0
ADAM15	HsaEX0002282	chr1:155034721-155034845	125	C2	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
JTB	HsaEX0032808	chr1:153949452-153949489	38	S	97.1	95.96	97.5	92.84	98.77	98.69	92.95	94.41	95.02	100.0	83.7	91.34	93.51	100.0	94.68	98.34	93.48	94.07	92.92	97.83	98.27	97.27	100.0
ILF2	HsaEX0031548	chr1:153635181-153635271	91	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.93	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
INTS3	HsaEX0031882	chr1:153735709-153735838	130	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
INTS3	HsaEX0031883	chr1:153736308-153736362	55	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	97.53	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
CNIH4	HsaEX0015933	chr1:224558985-224559125	141	S	85.0	79.53	80.95	82.46	95.65	94.55	90.91	97.1	92.77	90.91	91.74	84.0	90.48	95.12	82.82	89.95	81.82	87.3	94.06	84.21	89.61	93.39	98.47
GUK1	HsaEX0029093	chr1:228336072-228336157	86	S	98.32	95.67	96.34	96.95	95.09	96.89	96.59	97.9	98.04	98.8	96.92	95.61	95.97	94.61	96.92	97.84	96.97	97.43	97.39	94.08	96.42	95.53	94.77
EPHX1	HsaEX0022799	chr1:226019480-226019660	181	S	100.0	97.47	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.83	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.89	100.0
ARL8A	HsaEX0005884	chr1:202107093-202107166	74	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.31	100.0	100.0	100.0	100.0	100.0	98.91	100.0	96.97	100.0	94.12	100.0
PDIA6	HsaEX0046376	chr2:10925060-10925156	97	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.6	100.0	100.0	100.0	98.53	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.54	100.0	99.38
CIAO1	HsaEX0015369	chr2:96935006-96935093	88	S	87.3	98.97	100.0	96.12	100.0	100.0	100.0	100.0	95.0	100.0	94.39	97.18	94.29	100.0	98.97	99.14	94.81	92.59	96.86	100.0	100.0	100.0	100.0
PK4P	HsaEX0047798	chr2:159535093-159535166	74	C1	97.73	98.68	99.17	98.13	100.0	94.9	98.26	98.31	100.0	100.0	98.84	98.95	92.47	100.0	97.56	98.14	99.27	94.85	98.58	100.0	100.0	96.79	100.0
EIF2B5	HsaEX0021943	chr3:183862385-183862495	111	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
CISD2	HsaEX0015415	chr4:103806373-103806587	215	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
FAM193B	HsaEX0024332	chr5:176950958-176951033	76	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	75.04	100.0	100.0	100.0	100.0
RARS2	HsaEX0052331	chr6:88227887-88227982	96	S	100.0	100.0	100.0	89.85	100.0	97.23	89.75	90.52	100.0	100.0	96.18	84.71	100.0	97.24	91.24	93.85	85.53	100.0	100.0	100.0	100.0	96.99	96.56
FBXO25	HsaEX0025269	chr8:413007-413150	144	C1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NSDHL	HsaEX0043891	chrX:152034363-152034505	143	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
MRPS28	HsaEX0040195	chr8:80915234-80915415	182	C1	91.81	93.25	95.19	88.33	92.03	95.02	96.27	87.44	91.99	88.07	85.21	93.67	91.15	100.0	91.05	96.46	90.07	89.64	89.61	92.77	93.75	96.31	93.34
EIF3H	HsaEX0022001	chr8:117738255-117738411	157	S	90.29	88.6	85.05	95.83	98.59	92.0	92.31	86.55	100.0	100.0	85.44	89.66	97.24	98.06	89.73	87.86	84.35	80.12	87.76	100.0	97.06	97.22	100.0
CIZ1	HsaEX0015441	chr9:130931685-130931798	114	S	100.0	99.37	97.4	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.52	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
MSRB2	HsaEX0040342	chr10:23408233-23408380	148	S	100.0	100.0	100.0	100.0	99.33	100.0	100.0	100.0	100.0	97.92	100.0	100.0	100.0	98.98	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.94	100.0
RSU1	HsaEX0055839	chr10:16737022-16737154	133	S	100.0	100.0	97.87	100.0	100.0	100.0	92.71	93.51	89.84	100.0	100.0	88.56	97.98	100.0	100.0	98.64	98.44	100.0	100.0	100.0	100.0	100.0	100.0
EIF3M	HsaEX0022009	chr11:32610140-32610278	139	C3	93.1	94.77	85.19	89.29	98.29	100.0	95.0	92.65	92.59	92.0	86.15	98.23	93.18	91.49	90.74	95.56	98.35	92.41	91.67	91.75	79.49	86.96	82.28
EIF3M	HsaEX0022011	chr11:32610558-32610681	124	S	95.06	95.7	91.94	92.31	98.38	100.0	94.06	92.68	94.87	87.1	89.36	96.83	91.8	92.98	93.1	95.69	97.67	95.08	92.42	94.84	89.19	93.81	84.27
EIF3M	HsaEX0022012	chr11:32617512-32617593	82	S	94.39	100.0	100.0	100.0	99.07	100.0	100.0	100.0	98.32	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.86	100.0	100.0	100.0	98.98
TNKS1BP1	HsaEX0066284	chr11:57069548-57069698	151	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
C11orf59	HsaEX0009020	chr11:71809335-71809461	127	S	88.89	96.23	99.25	95.24	100.0	97.5	98.53	97.88	100.0	100.0	96.56	94.68	100.0	100.0	95.95	97.44	95.93	94.87	99.05	100.0	100.0	100.0	100.0
B3GAT3	HsaEX0007445	chr11:62383978-62384268	291	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.66	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.54	99.27	100.0	100.0	100.0	100.0	100.0
TRPT1	HsaEX0067438	chr11:63991572-63991682	111	S	100.0	100.0	98.76	100.0	100.0	97.06	100.0	100.0	98.17	97.18	98.7	100.0	98.56	100.0	100.0	100.0	98.53	95.0	100.0	100.0	97.59	96.36	84.8
TMEM219	HsaEX0065727	chr16:29982729-29982899	171	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PDCD4	HsaEX0046135	chr10:112653849-112653956	108	S	83.33	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
FAM177A1	HsaEX0024199	chr14:35548133-35548230	98	S	100.0	100.0	100.0	100.0	100.0	100.0	97.29	100.0	100.0	100.0	98.94	97.94	100.0	97.26	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
THYN1	HsaEX0064933	chr11:134118703-134118853	151	S	63.93	75.83	77.52	65.91	79.28	82.07	76.05	78.51	85.03	90.16	67.36	80.26	63.95	84.95	76.97	83.42	68.71	65.48	62.38	83.47	75.61	84.85	86.73
C11orf46	HsaEX0008993	chr11:30354413-30354540	128	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.23	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
SPARCL1	HsaEX0061197	chr4:88403576-88403712	137	S	100.0	100.0	100.0	99.89	100.0	100.0	99.94	100.0	100.0	100.0	99.95	99.95	100.0	100.0	100.0	100.0	100.0	100.0	99.98	100.0	100.0	100.0	95.92
SPARCL1	HsaEX0061198	chr4:88401524-88401672	149	S	99.81	99.88	100.0	100.0	99.76	100.0	99.95	99.85	100.0	100.0	99.9	99.95	99.35	100.0	99.78	99.89	99.87	99.88	99.91	99.39	100.0	100.0	100.0
SAR1B	HsaEX0056220	chr5:133948381-133948446	66	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
CFDP1	HsaEX0014913	chr16:75445723-75445850	128	S	98.91	97.25	97.71	100.0	100.0	100.0	97.84	98.75	100.0	100.0	98.44	98.99	100.0	100.0	98.92	98.3	96.81	99.12	98.67	100.0	100.0	93.5	100.0
CFDP1	HsaEX0014915	chr16:75428988-75429107	120	S	100.0	98.46	98.28	100.0	100.0	100.0	99.26	98.6	100.0	100.0	99.43	100.0	98.26	94.23	99.4	99.39	100.0	100.0	97.94	100.0	100.0	91.3	97.54
TBRG1	HsaEX0064062	chr11:124501171-124501313	143	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.61	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
MRPL39	HsaEX0040131	chr21:26961147-26961194	48	S	100.0	97.88	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.66	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ADK	HsaEX0002829	chr10:76429941-76430027	87	S	100.0	100.0	100.0	100.0	100.0	98.98	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.38	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ZFAND3	HsaEX0072592	chr6:38084348-38084515	168	S	100.0	100.0	92.42	93.41	100.0	93.42	100.0	96.79	100.0	100.0	92.65	100.0	100.0	98.46	96.94	96.68	95.61	95.16	98.28	100.0	100.0	100.0	100.0
C7orf30	HsaEX0011431	chr7:23347487-23347568	82	C3	100.0	99.17	99.04	100.0	100.0	100.0	100.0	99.42	98.45	100.0	100.0	100.0	100.0	99.03	98.93	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
RPUSD3	HsaEX0055701	chr3:9880716-9880855	140	S	100.0	96.55	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.7	97.69	100.0	100.0	97.59	97.83	100.0	100.0	100.0
EIF5B	HsaEX0022083	chr2:100013223-100013361	139	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.53	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
EIF5B	HsaEX0022084	chr2:99988119-99988193	75	S	96.13	100.0	100.0	98.28	100.0	100.0	100.0	100.0	97.71	100.0	100.0	100.0	100.0	100.0	98.08	99.21	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ZFAND2B	HsaEX0072585	chr2:220073294-220073361	68	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
TMED4	HsaEX0065336	chr7:44620692-44620838	147	S	94.44	97.08	96.97	100.0	100.0	100.0	100.0	96.64	100.0	100.0	98.68	90.48	100.0	100.0	98.77	98.9	96.08	100.0	96.8	100.0	100.0	100.0	93.75
C21orf59	HsaEX0010569	chr21:33974582-33974677	96	S	77.11	81.53	88.4	83.04	94.9	94.77	80.76	79.82	84.54	69.56	76.23	76.97	89.49	100.0	69.22	84.24	76.67	85.55	83.18	100.0	95.01	97.52	89.62
IFNGR2	HsaEX0030970	chr21:34804484-34804643	160	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.03	100.0	99.23	100.0	99.09	100.0	100.0	100.0	100.0	100.0	100.0
PTMS	HsaEX0050898	chr12:6879323-6879384	62	S	97.36	98.03	97.05	98.93	99.04	100.0	99.36	97.67	100.0	100.0	98.6	98.52	100.0	100.0	98.19	98.08	98.34	97.46	98.78	100.0	100.0	100.0	100.0
AMFR	HsaEX0003927	chr16:56401356-56401439	84	S	100.0	100.0	100.0	100.0	100.0	100.0	98.15	100.0	97.06	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.5	100.0
MED8	HsaEX0038674	chr1:43852529-43852669	141	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
MED8	HsaEX0038675	chr1:43852260-43852341	82	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
NAE1	HsaEX0041573	chr16:66842424-66842516	93	S	100.0	98.83	98.41	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	97.84	100.0	100.0	98.95	97.48	100.0	100.0	100.0	100.0	100.0	100.0	97.15
ZYX	HsaEX0074665	chr7:143079894-143080415	522	C1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.61	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
ZYX	HsaEX0074667	chr7:143085312-143085432	121	C1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.24	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.13	100.0	100.0	100.0	100.0
NDUFV3	HsaEX0042343	chr21:44323292-44324386	1095	S	4.68	5.4	2.82	2.7	1.41	5.05	1.4	4.11	8.24	27.98	2.67	2.07	3.22	8.67	5.56	4.94	4.58	2.54	4.2	1.2	12.32	9.28	7.53
MCM3AP	HsaEX0038253	chr21:47662716-47662845	130	S	100.0	97.48	100.0	100.0	92.68	100.0	100.0	100.0	100.0	100.0	97.86	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	97.1	95.8	100.0
C1orf77	HsaEX0010324	chr1:153610771-153610924	154	C2	100.0	100.0	100.0	100.0	95.96	100.0	100.0	100.0	100.0	100.0	98.84	100.0	96.83	100.0	100.0	100.0	100.0	100.0	98.21	97.65	100.0	100.0	100.0
PMF1	HsaEX0048636	chr1:156202111-156202216	106	S	79.19	88.83	76.78	96.81	98.59	93.97	90.6	93.01	91.56	100.0	90.19	86.23	88.52	100.0	90.82	92.55	85.27	94.34	87.82	100.0	100.0	92.63	97.75
PMF1	HsaEX0048638	chr1:156203419-156203519	101	S	100.0	98.48	100.0	100.0	100.0	98.46	97.48	100.0	100.0	100.0	96.04	100.0	97.26	100.0	98.57	100.0	100.0	100.0	97.22	100.0	97.5	100.0	100.0
VPS28	HsaEX0070547	chr8:145651563-145651591	29	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
VPS28	HsaEX0070548	chr8:145651409-145651446	38	S	100.0	98.93	97.45	94.85	100.0	100.0	98.9	97.54	100.0	100.0	98.56	95.12	98.01	100.0	95.6	98.72	96.75	96.71	97.57	100.0	100.0	100.0	98.5
SQSTM1	HsaEX0061615	chr5:179252146-179252226	81	S	98.37	100.0	100.0	100.0	99.35	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.74	100.0	100.0	100.0	99.24	100.0	100.0	100.0	100.0
PSMC2	HsaEX0050597	chr7:103006523-103006610	88	S	100.0	99.51	100.0	98.69	100.0	100.0	100.0	98.51	100.0	100.0	99.19	99.24	98.29	100.0	99.59	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.24
C17orf49	HsaEX0009757	chr17:6919093-6919194	102	S	91.18	97.73	95.22	80.89	85.4	93.85	93.69	94.5	100.0	92.59	94.78	97.52	91.11	100.0	96.23	96.15	95.19	100.0	93.22	95.21	97.14	97.1	97.56
C17orf49	HsaEX0009758	chr17:6920229-6920333	105	C2	76.52	85.18	85.64	79.97	81.87	95.45	85.83	90.71	98.35	93.25	82.21	88.85	79.13	94.95	89.19	85.19	80.43	78.34	82.14	82.65	95.63	96.35	94.74
JMJD8	HsaEX0032788	chr16:733167-733234	68	C1	100.0	97.78	92.31	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.92	100.0	100.0	97.94	97.37	100.0	100.0	94.74
JMJD8	HsaEX0032789	chr16:732953-733087	135	S	100.0	98.52	92.5	100.0	100.0	95.92	97.78	100.0	95.65	100.0	100.0	100.0	100.0	94.44	97.47	89.61	100.0	100.0	98.46	97.94	100.0	98.13	100.0
SPSB3	HsaEX0061541	chr16:1827947-1828049	103	S	100.0	99.21	97.88	98.1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.73	100.0	100.0	100.0	100.0
UBXN1	HsaEX0069043	chr11:62444285-62444477	193	S	100.0	100.0	99.09	98.7	100.0	100.0	99.13	100.0	100.0	100.0	98.38	100.0	100.0	100.0	98.03	100.0	98.8	100.0	100.0	100.0	100.0	100.0	100.0
MAGOH	HsaEX0037293	chr1:53699214-53699324	111	S	86.74	66.71	93.53	80.84	90.81	100.0	84.91	85.04	93.77	83.73	91.83	88.55	96.17	94.23	79.48	87.6	86.68	79.27	88.11	100.0	91.59	90.31	90.69
FUBP1	HsaEX0026561	chr1:78414840-78414985	146	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
WDR26	HsaEX0071012	chr1:224585799-224585928	130	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	95.0	100.0	100.0	100.0
WDR26	HsaEX0071014	chr1:224581530-224581715	186	S	100.0	98.1	97.7	100.0	100.0	94.8	100.0	94.36	95.59	100.0	98.21	96.31	96.74	96.62	98.17	98.96	98.16	100.0	98.92	100.0	100.0	100.0	100.0
DPY30	HsaEX0020928	chr2:32254663-32254805	143	S	96.95	100.0	96.39	96.2	100.0	97.8	98.31	99.3	93.41	95.45	99.07	97.31	100.0	98.44	99.41	98.82	98.12	98.01	100.0	97.59	100.0	98.8	98.77
CCDC104	HsaEX0012870	chr2:55771356-55771505	150	S	99.55	99.38	99.19	99.41	100.0	100.0	100.0	99.74	100.0	100.0	99.59	100.0	97.65	100.0	99.71	99.52	99.73	99.69	99.48	94.83	100.0	97.53	100.0
VPS72	HsaEX0070665	chr1:151150477-151150621	145	S	84.27	89.36	95.72	84.38	93.1	100.0	91.91	91.38	100.0	100.0	92.21	93.85	97.15	95.24	84.96	92.68	90.73	94.5	90.4	100.0	94.3	100.0	100.0
APOA1BP	HsaEX0005153	chr1:156561893-156562001	109	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
CCNL1	HsaEX0013666	chr3:156867076-156867174	99	S	86.51	93.31	71.26	95.97	100.0	99.25	86.24	92.72	98.02	100.0	86.88	96.95	98.07	100.0	95.75	96.96	90.45	93.69	85.65	79.22	100.0	99.21	97.87
SR140	HsaEX0061618	chr3:142772518-142772636	119	S	100.0	100.0	99.13	100.0	100.0	100.0	100.0	100.0	98.15	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
SR140	HsaEX0061619	chr3:142773785-142773961	177	S	100.0	100.0	94.12	100.0	96.89	90.51	100.0	100.0	86.88	100.0	98.78	97.6	100.0	96.74	96.18	100.0	98.11	100.0	98.92	97.17	90.3	84.93	80.17
SLBP	HsaEX0058542	chr4:1696501-1696567	67	S	97.78	98.16	100.0	100.0	100.0	84.62	100.0	98.72	100.0	100.0	95.12	100.0	100.0	100.0	99.18	98.53	97.35	100.0	100.0	100.0	100.0	100.0	100.0
PLXNB1	HsaEX0048564	chr3:48447131-48447205	75	C1	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.14	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
UQCRQ	HsaEX0069494	chr5:132202561-132202727	167	S	99.32	99.45	99.1	99.4	99.47	98.85	98.34	99.37	97.9	99.38	97.98	98.28	98.7	100.0	98.68	98.07	98.51	99.55	98.26	99.28	98.92	100.0	99.53
RP9	HsaEX0055396	chr7:33136105-33136166	62	S	96.35	98.21	98.0	93.73	100.0	100.0	100.0	98.18	100.0	100.0	100.0	100.0	100.0	100.0	98.37	100.0	100.0	100.0	97.8	100.0	100.0	100.0	100.0
FASTK	HsaEX0024938	chr7:150775929-150776108	180	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.99	100.0	100.0	100.0	100.0	100.0	100.0	98.92	100.0	100.0	97.73	100.0	100.0	100.0	100.0	100.0
FASTK	HsaEX0024939	chr7:150775649-150775788	140	C1	100.0	98.62	96.41	97.53	100.0	97.72	98.94	99.16	96.82	100.0	100.0	100.0	97.08	97.71	99.04	100.0	100.0	98.42	100.0	100.0	100.0	97.55	100.0
SUGT1	HsaEX0062847	chr13:53250365-53250455	91	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.22	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
SUGT1	HsaEX0062848	chr13:53254109-53254290	182	S	100.0	96.37	100.0	100.0	100.0	97.17	100.0	100.0	100.0	100.0	100.0	100.0	100.0	92.41	98.24	98.51	100.0	100.0	97.09	100.0	96.97	94.2	98.0
EFHA1	HsaEX0021716	chr13:22069300-22069457	158	S	98.27	98.14	97.86	98.14	100.0	100.0	100.0	98.39	100.0	100.0	98.78	100.0	96.34	100.0	99.16	100.0	98.74	98.46	97.85	98.61	100.0	100.0	98.45
KLHDC2	HsaEX0034729	chr14:50238312-50238391	80	S	100.0	98.8	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.97	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
KLHDC2	HsaEX0034730	chr14:50246466-50246524	59	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.88	96.88	100.0
GHITM	HsaEX0027437	chr10:85909811-85909999	189	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PMPCA	HsaEX0048660	chr9:139313496-139313558	63	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
BMS1	HsaEX0008255	chr10:43319057-43319232	176	S	96.8	100.0	98.08	100.0	100.0	97.08	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
PSMC3	HsaEX0050599	chr11:47445980-47446042	63	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
TAF1D	HsaEX0063457	chr11:93463843-93463878	36	S	90.19	96.31	90.63	92.11	76.05	92.76	95.43	95.36	96.77	96.76	97.08	62.49	97.69	86.95	94.96	91.66	97.61	95.86	98.75	96.03	81.46	100.0	89.73
ILK	HsaEX0031557	chr11:6630302-6630387	86	S	85.26	97.95	98.61	97.87	99.27	100.0	100.0	97.51	100.0	95.24	95.68	100.0	95.77	100.0	99.29	99.31	98.01	96.05	95.12	100.0	100.0	100.0	100.0
NGFRAP1	HsaEX0042846	chrX:102631956-102632034	79	C2	99.73	99.84	99.56	99.59	98.98	100.0	100.0	99.93	95.52	100.0	99.93	100.0	100.0	100.0	100.0	100.0	99.89	99.85	99.88	99.65	100.0	98.75	100.0
COG1	HsaEX0016175	chr17:71203320-71203395	76	S	98.99	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	97.84	100.0	100.0	100.0	100.0	99.11	100.0	100.0	100.0	100.0	100.0
CLPX	HsaEX0015782	chr15:65444768-65444874	107	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	97.3	96.19	100.0	98.51	100.0	100.0	100.0	100.0	98.66	100.0	100.0	98.39	100.0	100.0	100.0	100.0
POP5	HsaEX0049191	chr12:121017317-121017400	84	C1	95.74	100.0	100.0	90.7	100.0	100.0	100.0	98.06	100.0	100.0	100.0	90.32	100.0	96.77	98.0	100.0	96.23	90.16	100.0	100.0	100.0	100.0	100.0
NDUFA7	HsaEX0042294	chr19:8385741-8385790	50	S	100.0	100.0	100.0	99.17	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	97.87	100.0
DCI	HsaEX0018683	chr16:2294407-2294553	147	S	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	95.07	100.0	100.0	100.0	100.0	99.16	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
